arm,run,step,val_acc,resp_len,resp_len_clip_frac,entropy,grad_norm,lr,pg_loss,distill_loss,eos_p_at_stop,eos_q_at_stop,eos_p_mean,eos_q_mean,eos_sampled_is_stop,eos_missing,entropy_student,entropy_teacher_topk,entropy_gap_abs,delta_ell_p50,delta_ell_p95,overlap_ratio,overlap_student_mass,overlap_teacher_mass,reward_mean,time_per_step_s,tokens
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,8,,1218.7109375,0.0078125,3.356426477432251,6.821217060089111,1e-06,,0.3172243954613805,,,,,,,,,,,,0.6211402863264084,,,0.0234375,85.38804135844111,172679
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,9,,1595.6875,0.015625,2.2474894523620605,5.249721050262451,1e-06,,0.3135039327898994,,,,,,,,,,,,0.5859601635199326,,,0.015625,102.17465392500162,221673
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,10,,1057.9921875,0.0078125,2.647925615310669,5.473371505737305,1e-06,,0.3896407913416624,,,,,,,,,,,,0.5998020900620354,,,0.0234375,72.6598133482039,152117
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,11,,1404.5234375,0.0078125,1.8682419061660767,4.227305889129639,1e-06,,0.295631677377969,,,,,,,,,,,,0.5155366833011309,,,0.0234375,73.71367422118783,196756
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,12,,1172.84375,0.0078125,1.884881854057312,5.25183629989624,1e-06,,0.38527296105166897,,,,,,,,,,,,0.5732122123241424,,,0.0078125,82.10637897998095,167554
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,13,,1241.875,0.015625,1.83694326877594,4.865617752075195,1e-06,,0.36163442087126896,,,,,,,,,,,,0.5605246099558744,,,0,89.4405004158616,176729
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,14,,1222.7734375,0.015625,1.6324081420898438,4.8614821434021,1e-06,,0.3483767753932625,,,,,,,,,,,,0.5632843881845474,,,0.0234375,103.13708174228668,172269
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,15,,1388.171875,0.015625,2.484184741973877,5.443923473358154,1e-06,,0.3400524705648422,,,,,,,,,,,,0.600840782125791,,,0,102.32569233328104,193204
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,16,,1004.765625,0.0078125,2.530667543411255,5.649885177612305,1e-06,,0.4290215466171503,,,,,,,,,,,,0.6114142802026536,,,0.0078125,76.42064257338643,145001
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,17,,1004.90625,0.0078125,1.8193154335021973,4.7392778396606445,1e-06,,0.4473603032529354,,,,,,,,,,,,0.5905365082952712,,,0,56.68809086829424,143888
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,18,,1256.0703125,0.0078125,1.9776643514633179,4.2781453132629395,1e-06,,0.4357413090765476,,,,,,,,,,,,0.6057299809022383,,,0.0234375,82.09071359038353,177398
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,19,,962.6171875,0.0078125,2.3690109252929688,4.993803977966309,1e-06,,0.5059506446123123,,,,,,,,,,,,0.6166948742336698,,,0,61.93507467210293,139983
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,20,,931.65625,0.0078125,2.296870470046997,4.803966999053955,1e-06,,0.5115521363914013,,,,,,,,,,,,0.6141049936413765,,,0.015625,52.787330355495214,137379
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,21,,1056.0703125,0.0078125,2.025193929672241,4.371029376983643,1e-06,,0.4714268338866532,,,,,,,,,,,,0.6083684762318929,,,0.015625,69.86484991759062,152151
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,22,,1142.234375,0.0078125,2.250504732131958,4.691068649291992,1e-06,,0.4940925817936659,,,,,,,,,,,,0.6107958734035492,,,0.03125,77.37620220705867,164123
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,23,,1049.5859375,0.0078125,1.8933442831039429,4.916168689727783,1e-06,,0.5291426386684179,,,,,,,,,,,,0.6023247175746493,,,0.0234375,73.26398925110698,151084
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,24,,989.3828125,0.0078125,2.3781256675720215,5.181881427764893,1e-06,,0.5642404295504093,,,,,,,,,,,,0.6038608683480157,,,0.0234375,57.241714756935835,146398
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,25,0.528,983.4921875,0.0078125,2.2687900066375732,5.255314826965332,1e-06,,0.5669017247855663,,,,,,,,,,,,0.6028043693966336,,,0.0078125,121.58671164140105,142018
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,26,,1234.1484375,0.0078125,2.006361484527588,4.556131362915039,1e-06,,0.49625211558304727,,,,,,,,,,,,0.5485810217532244,,,0.0078125,129.13525446504354,174713
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,27,,1092.703125,0.0078125,2.192932367324829,5.135186672210693,1e-06,,0.5631231255829334,,,,,,,,,,,,0.6108793139457702,,,0.015625,65.10450340807438,156828
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,28,,1023.421875,0.0078125,2.2397546768188477,5.384703636169434,1e-06,,0.5907946899533272,,,,,,,,,,,,0.5798083444436392,,,0.0390625,60.207397416234016,149115
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,29,,1157.609375,0.0078125,2.1779115200042725,4.984577178955078,1e-06,,0.554445993155241,,,,,,,,,,,,0.5966304123401642,,,0.0546875,91.64541839435697,164327
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,30,,1226.7734375,0.0078125,2.2996394634246826,4.7096266746521,1e-06,,0.5226540118455887,,,,,,,,,,,,0.613522732257843,,,0.03125,70.81915575638413,173338
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,31,,1745.8671875,0.0078125,1.9831024408340454,4.274581432342529,1e-06,,0.48561380559112877,,,,,,,,,,,,0.555509304361684,,,0.03125,98.37192034721375,239816
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,32,,1658.390625,0.0078125,2.5723867416381836,5.332128524780273,1e-06,,0.5947399213910103,,,,,,,,,,,,0.6063353589602879,,,0.03125,87.73417538031936,227446
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,33,,2060.2734375,0.0078125,2.5928304195404053,5.361794471740723,1e-06,,0.5744144972413778,,,,,,,,,,,,0.6144648124189938,,,0.03125,111.0828907713294,280668
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,34,,3684.7734375,0.046875,2.5248806476593018,5.377325534820557,1e-06,,0.571334951557219,,,,,,,,,,,,0.6101044498640915,,,0.0234375,197.56578147783875,489474
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,35,,3818.3359375,0.046875,2.7228779792785645,6.292702674865723,1e-06,,0.6416574958711863,,,,,,,,,,,,0.6018731435139973,,,0.0234375,205.38748827204108,507017
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,36,,4338.84375,0.0546875,2.60996675491333,5.809772491455078,1e-06,,0.6033761743456125,,,,,,,,,,,,0.6090744029391896,,,0.0078125,224.91025465354323,571770
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,37,,5234.640625,0.1015625,2.545909881591797,5.959012985229492,1e-06,,0.6095217140391469,,,,,,,,,,,,0.6009756222367286,,,0.03125,297.4341469183564,686196
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,38,,6316.734375,0.15625,2.602038621902466,6.294939994812012,1e-06,,0.63855205103755,,,,,,,,,,,,0.603393600632747,,,0.0234375,379.12030313909054,825902
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,39,,6616.75,0.1953125,2.4973161220550537,6.035845756530762,1e-06,,0.6349906511604786,,,,,,,,,,,,0.6030881583690644,,,0.0234375,418.5738149918616,861901
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,40,,7225.328125,0.203125,2.4796571731567383,6.284206390380859,1e-06,,0.6554153487086296,,,,,,,,,,,,0.5972624182701111,,,0.0390625,425.498367395252,940549
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,41,,7466.2265625,0.2109375,2.3910694122314453,6.038074493408203,1e-06,,0.6363530065864325,,,,,,,,,,,,0.6008843130299023,,,0.0078125,457.7479869239032,972022
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,42,,8884.9609375,0.3046875,2.3665709495544434,6.222944259643555,1e-06,,0.6490565780550241,,,,,,,,,,,,0.6006453820128939,,,0.03125,578.8698546141386,1153671.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,43,,8724.7109375,0.28125,2.2926297187805176,5.943437576293945,1e-06,,0.6580986534245312,,,,,,,,,,,,0.5977644875194087,,,0.0234375,569.8984556086361,1131800.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,44,,9236.828125,0.34375,2.171138048171997,5.568603992462158,1e-06,,0.6508403611369431,,,,,,,,,,,,0.5950122026429661,,,0.015625,582.5082772783935,1198920.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,45,,7900.59375,0.25,2.10624623298645,5.141716480255127,1e-06,,0.637612939812243,,,,,,,,,,,,0.5976521015167237,,,0.015625,512.3380367308855,1028357.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,46,,7563.3203125,0.2421875,2.050168752670288,4.917396545410156,1e-06,,0.6400422919541597,,,,,,,,,,,,0.5965248680951303,,,0.0546875,478.85637755692005,983628
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,47,,7876.5078125,0.2890625,1.9294415712356567,4.643381595611572,1e-06,,0.6499269884079695,,,,,,,,,,,,0.5930445012399705,,,0.0625,510.59031796455383,1024053.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,48,,7711.328125,0.2109375,1.8963782787322998,4.243223190307617,1e-06,,0.6282587014138699,,,,,,,,,,,,0.5969331305602501,,,0.078125,466.3654917143285,1003761.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,49,,7811.328125,0.234375,1.727073073387146,3.7464916706085205,1e-06,,0.6063969689421356,,,,,,,,,,,,0.5930282938278327,,,0.0390625,495.7288520671427,1018465.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,50,0.56,7353.34375,0.2265625,1.5904465913772583,3.5862576961517334,1e-06,,0.5964989489875734,,,,,,,,,,,,0.5898477818284716,,,0.03125,500.1657706350088,958292
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,51,,7725.8515625,0.2109375,1.5854933261871338,3.557757616043091,1e-06,,0.6014165966771543,,,,,,,,,,,,0.5920446977533144,,,0.09375,455.52484784275293,1005878.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,52,,7906.75,0.2109375,1.5025756359100342,3.6090261936187744,1e-06,,0.5967309838160872,,,,,,,,,,,,0.5945573210716247,,,0.0234375,490.39031130447984,1028954.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,53,,7220.1953125,0.171875,1.4258720874786377,3.5973737239837646,1e-06,,0.5752762174233794,,,,,,,,,,,,0.5909260875648923,,,0.0546875,432.0087405592203,939096
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,54,,7583.765625,0.1328125,1.4769121408462524,3.0964598655700684,1e-06,,0.5809011938981712,,,,,,,,,,,,0.5938715694243448,,,0.0546875,432.13760124891996,986698
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,55,,7459.4453125,0.15625,1.4772639274597168,2.974454164505005,1e-06,,0.5732987471856177,,,,,,,,,,,,0.5941215487463134,,,0.046875,445.5316602177918,971296
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,56,,7337.046875,0.125,1.4432041645050049,2.902057409286499,1e-06,,0.5728977085091174,,,,,,,,,,,,0.5928657737645235,,,0.09375,427.89298770949244,956438
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,57,,7934.4921875,0.1953125,1.4170786142349243,2.5694406032562256,1e-06,,0.5514472424983978,,,,,,,,,,,,0.5935070196787516,,,0.0546875,471.40517420321703,1032466.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,58,,7555.0625,0.0859375,1.4786990880966187,2.703387975692749,1e-06,,0.5765228876844049,,,,,,,,,,,,0.598255035124327,,,0.1015625,407.2382230386138,981850
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,59,,8288.2734375,0.1640625,1.4745157957077026,2.392077922821045,1e-06,,0.5660516889765859,,,,,,,,,,,,0.5969174888826185,,,0.0703125,492.4980549477041,1077078.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,60,,8559.8984375,0.1328125,1.4398905038833618,2.324276924133301,1e-06,,0.5568016804754734,,,,,,,,,,,,0.5991743830963969,,,0.0390625,473.0274703614414,1114054.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,61,,8508.140625,0.140625,1.4305298328399658,2.110870838165283,1e-06,,0.5505299274809659,,,,,,,,,,,,0.6003769505769014,,,0.03125,472.72547487542033,1107541.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,62,,7640.140625,0.0546875,1.3962993621826172,2.2615373134613037,1e-06,,0.5603964775800705,,,,,,,,,,,,0.5979786011679419,,,0.0390625,402.91301139071584,996294
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,63,,7773.078125,0.109375,1.4524980783462524,2.1355605125427246,1e-06,,0.5608389885164797,,,,,,,,,,,,0.6017801579782518,,,0.078125,413.7543291710317,1012313.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,64,,8202.453125,0.0703125,1.460816502571106,1.9406366348266602,1e-06,,0.5770637653768063,,,,,,,,,,,,0.5963041272855574,,,0.0390625,454.5637040659785,1069600.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,65,,7888.9375,0.1015625,1.4475992918014526,1.862716794013977,1e-06,,0.5592924575321376,,,,,,,,,,,,0.5954877309880015,,,0.0625,419.247397698462,1026640.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,66,,8340.6015625,0.078125,1.4573357105255127,1.8139091730117798,1e-06,,0.553147662896663,,,,,,,,,,,,0.6018545930347745,,,0.0625,461.2668334580958,1084402.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,67,,8625.5,0.1015625,1.4407678842544556,1.8216090202331543,1e-06,,0.5552361174486578,,,,,,,,,,,,0.5974847912788391,,,0.0625,459.21354634314775,1120414.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,68,,9079.1796875,0.1171875,1.409679889678955,1.747683048248291,1e-06,,0.5366614148952067,,,,,,,,,,,,0.5992281770004946,,,0.0546875,491.5916588231921,1177030.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,69,,8481.7734375,0.09375,1.4222460985183716,1.7744286060333252,1e-06,,0.5494147213175893,,,,,,,,,,,,0.5977522069588304,,,0.0546875,454.7712420746684,1101384.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,70,,8834.90625,0.0625,1.4473848342895508,1.7127776145935059,1e-06,,0.552504813298583,,,,,,,,,,,,0.601309268763571,,,0.0703125,483.9720128700137,1148241.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,71,,8811.53125,0.046875,1.3948196172714233,1.6439810991287231,1e-06,,0.5450461753644049,,,,,,,,,,,,0.6005783333922877,,,0.0625,482.68096992745996,1144378.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,72,,9407.8515625,0.09375,1.3871804475784302,1.5440813302993774,1e-06,,0.5358473444357514,,,,,,,,,,,,0.5954271739637348,,,0.0546875,543.0265349559486,1221176.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,73,,9815.390625,0.09375,1.3443657159805298,1.4975907802581787,1e-06,,0.5203526527620852,,,,,,,,,,,,0.5960533570598912,,,0.078125,549.710227239877,1274180.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,74,,9374.7109375,0.078125,1.3189362287521362,1.444042444229126,1e-06,,0.5279063214547932,,,,,,,,,,,,0.5935439441885267,,,0.0859375,554.644368276,1217534.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,75,0.51,9772.171875,0.09375,1.3112930059432983,1.3680249452590942,1e-06,,0.5181223950348794,,,,,,,,,,,,0.5953407230442518,,,0.046875,572.1690059117973,1267168.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,76,,9521.171875,0.0625,1.3115360736846924,1.2609742879867554,1e-06,,0.5252053830772638,,,,,,,,,,,,0.5961551867740255,,,0.0859375,528.4776289984584,1235578.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,77,,8975.78125,0.0703125,1.2836637496948242,1.274465560913086,1e-06,,0.5076888389885426,,,,,,,,,,,,0.5984939514701046,,,0.078125,494.4888839609921,1164851.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,78,,8872.921875,0.0546875,1.3197355270385742,1.2508059740066528,1e-06,,0.5231683561578393,,,,,,,,,,,,0.5987476928910213,,,0.0625,484.93332563713193,1152840.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,79,,8982.6796875,0.03125,1.276118278503418,1.2302254438400269,1e-06,,0.5112162055447698,,,,,,,,,,,,0.5999014482778662,,,0.0703125,499.49312172085047,1166556.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,80,,8974.6484375,0.0234375,1.2854679822921753,1.162611484527588,1e-06,,0.5053874342702329,,,,,,,,,,,,0.6022920768652389,,,0.0546875,502.0616942457855,1165552.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,81,,9204.3046875,0.0546875,1.26850163936615,1.0924948453903198,1e-06,,0.49408536683768034,,,,,,,,,,,,0.6033980017123015,,,0.09375,506.46911166235805,1195637.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,82,,9395.8359375,0.046875,1.2668218612670898,1.0893595218658447,1e-06,,0.5048881191760302,,,,,,,,,,,,0.5993101789917744,,,0.0546875,513.5846198759973,1218740.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,83,,9083.78125,0.03125,1.3317123651504517,1.0058437585830688,1e-06,,0.5153257469646633,,,,,,,,,,,,0.6038468927145004,,,0.09375,505.57486718147993,1180755.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,84,,10146.4296875,0.0703125,1.2508944272994995,0.919628918170929,1e-06,,0.49445774499326944,,,,,,,,,,,,0.5984758617062318,,,0.0859375,578.0571144782007,1314467.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,85,,9489.9921875,0.03125,1.275235891342163,0.9598693251609802,1e-06,,0.5079544298350811,,,,,,,,,,,,0.6022830513161672,,,0.0625,539.6344677992165,1230899.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,86,,9320.390625,0.03125,1.2439472675323486,0.9121087789535522,1e-06,,0.49828927917405963,,,,,,,,,,,,0.5998393450464521,,,0.0546875,534.7613242268562,1210415.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,87,,9980.0859375,0.078125,1.2583653926849365,0.9144852161407471,1e-06,,0.49712142441421747,,,,,,,,,,,,0.5995798540115357,,,0.09375,554.6482804454863,1295457.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,88,,9581.8203125,0.03125,1.3008310794830322,0.8362687230110168,1e-06,,0.5005771932192147,,,,,,,,,,,,0.6040734267897077,,,0.078125,543.9999898560345,1244148.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,89,,9502.5546875,0.046875,1.2530518770217896,0.8307824730873108,1e-06,,0.4829625473357737,,,,,,,,,,,,0.6038814312975171,,,0.140625,540.4960618726909,1233407.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,90,,9687.03125,0.0234375,1.2491509914398193,0.7815298438072205,1e-06,,0.48606052435934544,,,,,,,,,,,,0.6049957267225605,,,0.0625,545.5473506897688,1256124.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,91,,9896.203125,0.015625,1.242693543434143,0.8052458167076111,1e-06,,0.490010853856802,,,,,,,,,,,,0.6052235026617308,,,0.109375,565.5665025748312,1284109.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,92,,9291.640625,0.03125,1.2454148530960083,0.8135266304016113,1e-06,,0.49036487378180027,,,,,,,,,,,,0.6039861679077149,,,0.09375,528.8630940504372,1207853.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,93,,9844.625,0.03125,1.1921724081039429,0.755901575088501,1e-06,,0.4735536342486739,,,,,,,,,,,,0.6047980841752645,,,0.09375,557.6699506379664,1276054.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,94,,9697.5078125,0.0234375,1.2234091758728027,0.732449471950531,1e-06,,0.479237315710634,,,,,,,,,,,,0.6061720276532108,,,0.0703125,539.1093448847532,1258792.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,95,,9709.15625,0.03125,1.1978529691696167,0.7655459642410278,1e-06,,0.4741416163742542,,,,,,,,,,,,0.605692059209902,,,0.1015625,536.9845878370106,1259721.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,96,,9777.875,0.046875,1.1744122505187988,0.7126519083976746,1e-06,,0.4661809862591326,,,,,,,,,,,,0.6048371097812913,,,0.078125,544.1247530207038,1268664.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,97,,9156.84375,0.015625,1.2342774868011475,0.73916095495224,1e-06,,0.46927020186558366,,,,,,,,,,,,0.6120088912438655,,,0.09375,501.44508454203606,1189287.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,98,,9301.921875,0.0078125,1.2678006887435913,0.7444229125976562,1e-06,,0.4806082537397742,,,,,,,,,,,,0.6115662949425834,,,0.0625,540.3617023676634,1207639.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,99,,9649.0078125,0.015625,1.2201300859451294,0.6626500487327576,1e-06,,0.4620176877360791,,,,,,,,,,,,0.6118932879633374,,,0.046875,548.2113095410168,1252407.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,100,0.484,9831.34375,0.015625,1.2482681274414062,0.7814443707466125,1e-06,,0.47286473400890827,,,,,,,,,,,,0.6125740215585038,,,0.078125,590.618510145694,1274035.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,101,,9960.28125,0.0390625,1.2181328535079956,0.7441375851631165,1e-06,,0.4652637941762805,,,,,,,,,,,,0.60930410861969,,,0.078125,571.1440483704209,1291105.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,102,,10019.5234375,0.03125,1.2382183074951172,0.762781023979187,1e-06,,0.46372261364012957,,,,,,,,,,,,0.6112979984283448,,,0.078125,575.6425349675119,1299335.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,103,,9596.4765625,0.0390625,1.221880316734314,0.7184054255485535,1e-06,,0.4672743626870215,,,,,,,,,,,,0.6112793352868822,,,0.1484375,530.4093790799379,1244118.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,104,,9375.875,0.0078125,1.20344877243042,0.6289008855819702,1e-06,,0.46123642241582274,,,,,,,,,,,,0.6117212508405958,,,0.0625,527.9573323763907,1216142.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,105,,9993.0078125,0.0078125,1.196754813194275,0.623162031173706,1e-06,,0.46114641590975225,,,,,,,,,,,,0.6136565852165222,,,0.0859375,565.5029784478247,1295810.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,106,,9796.78125,0.03125,1.1655031442642212,0.6408739686012268,1e-06,,0.4545563515275717,,,,,,,,,,,,0.6091881821284423,,,0.1015625,555.4162576235831,1271670.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,107,,9558.8359375,0.0234375,1.1967262029647827,0.6560921669006348,1e-06,,0.4627596097998321,,,,,,,,,,,,0.6130397253566318,,,0.0703125,537.7043278366327,1240039.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,108,,9853.703125,0.03125,1.162333369255066,0.6747944355010986,1e-06,,0.45254810550250113,,,,,,,,,,,,0.6122298433973983,,,0.1015625,558.0444360636175,1277045.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,109,,9752.9609375,0.0078125,1.19748854637146,0.6279764175415039,1e-06,,0.4673752817325294,,,,,,,,,,,,0.6131541034946703,,,0.03125,559.9727499708533,1264476.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,110,,9403.6796875,0.0078125,1.1661159992218018,0.6065310835838318,1e-06,,0.45143129816278815,,,,,,,,,,,,0.6100088928786802,,,0.1640625,533.714379362762,1220043.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,111,,9776.234375,0.0078125,1.1669676303863525,0.5990599989891052,1e-06,,0.4440041990019381,,,,,,,,,,,,0.6163204451129861,,,0.078125,574.1930930390954,1268811.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,112,,9525.828125,0.0078125,1.2096420526504517,0.6146761775016785,1e-06,,0.4539622354786843,,,,,,,,,,,,0.6158236323131455,,,0.1015625,538.6624634079635,1236980.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,113,,9661.46875,0.0078125,1.1746693849563599,0.6214736104011536,1e-06,,0.44000081275589764,,,,,,,,,,,,0.6164165171858382,,,0.0546875,546.3012530170381,1253985.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,114,,9719.109375,0.0078125,1.1992207765579224,0.5795092582702637,1e-06,,0.44284306769259274,,,,,,,,,,,,0.6183436962023173,,,0.0859375,541.39805649966,1259548.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,115,,9428.796875,0.0078125,1.2011901140213013,0.5937644243240356,1e-06,,0.45093730092048645,,,,,,,,,,,,0.6167883797430657,,,0.1328125,533.2368462421,1223106.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,116,,10178.8671875,0.015625,1.161609411239624,0.6784732937812805,1e-06,,0.44304949161596596,,,,,,,,,,,,0.6139952493341345,,,0.125,585.9309130087495,1321030.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,117,,9693.3203125,0.0078125,1.1822458505630493,0.6276416182518005,1e-06,,0.44803385250270367,,,,,,,,,,,,0.6164029583539048,,,0.046875,546.8594662435353,1256883.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,118,,9636.8203125,0.0078125,1.1389765739440918,0.6917067170143127,1e-06,,0.44080732646398246,,,,,,,,,,,,0.615347548491425,,,0.09375,563.6556327491999,1250808.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,119,,9918.4296875,0.0078125,1.1604312658309937,0.6061347723007202,1e-06,,0.44473237125203013,,,,,,,,,,,,0.6187808215618134,,,0.140625,564.7589133679867,1285093.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,120,,9695.09375,0.0078125,1.1699285507202148,0.5345668792724609,1e-06,,0.4444178326521069,,,,,,,,,,,,0.6161382092188482,,,0.1328125,557.1362498812377,1257138.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,121,,9207.0078125,0.0078125,1.1567004919052124,0.6189064979553223,1e-06,,0.4404490403831005,,,,,,,,,,,,0.6167091675426649,,,0.125,525.7076942659914,1195252.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,122,,9932.109375,0.0078125,1.167385458946228,0.5272659659385681,1e-06,,0.44470532494597137,,,,,,,,,,,,0.615446831728961,,,0.1484375,577.911100462079,1287966.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,123,,9710.0078125,0.0078125,1.175327181816101,0.6223166584968567,1e-06,,0.4369393184315413,,,,,,,,,,,,0.6186873586210486,,,0.125,557.8318543992937,1258640.0
b2_forward_kl_corr,b2_forward_kl_corr_s0_16k,124,,10120.6171875,0.0078125,1.1736505031585693,0.6195680499076843,1e-06,,0.4416137570515275,,,,,,,,,,,,0.617649758332654,,,0.109375,575.2174030840397,1310890.0
