wave,arm,step,val_acc,resp_len,clip_ratio,tps,tokens,h_target,h9_budget
v2,a3_offpolicy,170,,6229.9921875,0.0546875,115.71583307906985,814487,,
v2,a3_offpolicy,171,,6935.4921875,0.0703125,127.7616613432765,904067,,
v2,a3_offpolicy,172,,7354.953125,0.1015625,140.4500563070178,958269,,
v2,a3_offpolicy,173,,6904.125,0.078125,126.80191799625754,901126,,
v2,a3_offpolicy,174,,6944.59375,0.0625,128.41661417856812,907117,,
v2,a3_offpolicy,175,0.39,6643.3828125,0.109375,163.51081388443708,866780,,
v2,a3_offpolicy,176,,7456.1171875,0.1640625,140.87231283262372,973780,,
v2,a3_offpolicy,177,,6693.3984375,0.0703125,123.32829608395696,872593,,
v2,a3_offpolicy,178,,6891.25,0.109375,129.958266813308,897834,,
v2,a3_offpolicy,179,,7146.1640625,0.09375,134.26670756936073,930074,,
v2,a3_offpolicy,180,,6928.375,0.1015625,133.5068553723395,904323,,
v2,a3_offpolicy,181,,6996.5859375,0.1171875,127.23747016116977,913596,,
v2,a3_offpolicy,182,,6640.265625,0.09375,123.7193122766912,865570,,
v2,a3_offpolicy,183,,6721.640625,0.09375,162.00483296439052,875060,,
v2,a3_offpolicy,184,,6748.4375,0.0703125,123.22553763911128,880767,,
v2,a3_offpolicy,185,,7348.703125,0.09375,140.77702265232801,956321,,
v2,a3_offpolicy,186,,7032.5234375,0.1171875,124.20487808063626,916496,,
v2,a3_offpolicy,187,,7054.1875,0.0546875,131.8143782876432,920092,,
v2,a3_offpolicy,188,,6532.7578125,0.0703125,116.4970479235053,852534,,
v2,a3_offpolicy,189,,6779.9140625,0.09375,131.40608010813594,884964,,
v2,a3_offpolicy,190,,6811.5703125,0.09375,131.6551920361817,888812,,
v2,a3_offpolicy,191,,6633.921875,0.0859375,121.76782451197505,866846,,
v2,a3_offpolicy,192,,6602.6484375,0.1015625,123.40535279735923,862122,,
v2,a3_offpolicy,193,,7066.5234375,0.125,133.26994816586375,922609,,
v2,a3_offpolicy,194,,6840.71875,0.09375,130.68183125555515,890780,,
v2,a3_offpolicy,195,,6744.125,0.078125,120.4395011626184,880366,,
v2,a3_offpolicy,196,,7143.3671875,0.09375,131.66631465032697,931384,,
v2,a3_offpolicy,197,,6826.71875,0.0625,123.64108612015843,890708,,
v2,a3_offpolicy,198,,6883.453125,0.0859375,129.30602157115936,898431,,
v2,a3_offpolicy,199,,6137.4296875,0.0390625,117.70280059054494,802474,,
v2,a3_offpolicy,200,0.42,7453.640625,0.1328125,196.61391630023718,971308,,
v2,a3_offpolicy,201,,6843.8671875,0.0703125,125.33534194901586,892476,,
v2,a3_offpolicy,202,,7073.765625,0.078125,131.95301002264023,922123,,
v2,a3_offpolicy,203,,6748.5859375,0.0703125,124.16274638101459,881951,,
v2,a3_offpolicy,204,,6612.3671875,0.078125,122.78656684979796,862689,,
v2,a3_offpolicy,205,,6564.9140625,0.078125,125.53433557599783,855740,,
v2,a3_offpolicy,206,,6969.859375,0.078125,140.19901681691408,908121,,
v2,a3_offpolicy,207,,6876.6328125,0.0703125,124.21974043548107,898823,,
v2,a3_offpolicy,208,,6588.65625,0.0546875,124.98423562198877,858878,,
v2,a3_offpolicy,209,,7087.0390625,0.09375,132.19319588690996,924162,,
v2,a3_offpolicy,210,,6942.953125,0.1015625,131.99418080598116,905543,,
v2,a3_offpolicy,211,,7084.71875,0.125,132.4988390877843,925166,,
v2,a3_offpolicy,212,,6876.890625,0.09375,127.44912308827043,897585,,
v2,a3_offpolicy,213,,6730.5390625,0.0859375,124.302216142416,879301,,
v2,a3_offpolicy,214,,7322.9921875,0.1171875,128.58420864120126,954123,,
v2,a3_offpolicy,215,,6379.90625,0.0703125,113.6498819515109,832719,,
v2,a3_offpolicy,216,,6164.8515625,0.0390625,109.45365580171347,805279,,
v2,a3_offpolicy,217,,6874.109375,0.09375,125.60159083083272,895516,,
v2,a3_offpolicy,218,,6504.875,0.046875,122.78224369138479,848335,,
v2,a3_offpolicy,219,,6693.265625,0.09375,127.56053272634745,873059,,
v2,a3_offpolicy,220,,7097.15625,0.09375,128.44441981986165,925707,,
v2,a3_offpolicy,221,,6557.71875,0.078125,122.6462120488286,854795,,
v2,a3_offpolicy,222,,6750.34375,0.109375,126.05782066658139,880591,,
v2,a3_offpolicy,223,,6996.6953125,0.078125,127.93039769306779,911710,,
v2,a3_offpolicy,224,,7141.59375,0.0703125,130.05813202634454,931527,,
v2,a3_offpolicy,225,0.398,7158.6171875,0.0859375,170.6275110654533,933974,,
v2,a3_offpolicy,226,,6126.5625,0.0625,142.05396139249206,800218,,
v2,a3_offpolicy,227,,7487.8203125,0.1015625,140.12230125069618,974534,,
v2,a3_offpolicy,228,,6396.2109375,0.03125,121.21395211294293,834623,,
v2,a3_offpolicy,229,,7328.0234375,0.109375,151.09497183188796,954842,,
v2,a3_offpolicy,230,,6799.71875,0.0703125,143.31213184818625,886362,,
v2,a3_offpolicy,231,,6688.1171875,0.078125,122.35688338056207,872785,,
v2,a3_offpolicy,232,,6649.65625,0.078125,122.43977123126388,868304,,
v2,a3_offpolicy,233,,6694.40625,0.1015625,119.97229488939047,873708,,
v2,a3_offpolicy,234,,6849.921875,0.09375,126.83879251405597,893604,,
v2,a3_offpolicy,235,,6724.09375,0.078125,123.92535059154034,878446,,
v2,a3_offpolicy,236,,6719.5625,0.09375,126.34797294065356,876310,,
v2,a3_offpolicy,237,,6399.8359375,0.0546875,121.82412850111723,834106,,
v2,a3_offpolicy,238,,6786.8984375,0.109375,122.25952710583806,885804,,
v2,a3_offpolicy,239,,6820.265625,0.0703125,129.42779483646154,890750,,
v2,a3_offpolicy,240,,6745.09375,0.0546875,123.60345875099301,879605,,
v2,a3_offpolicy,241,,6886.171875,0.09375,126.26116003841162,896525,,
v2,a3_offpolicy,242,,7422.2109375,0.0859375,138.74311332404613,966735,,
v2,a3_offpolicy,243,,6858.1875,0.0703125,126.96451021358371,895434,,
v2,a3_offpolicy,244,,7108.5625,0.1015625,134.95098286867142,926798,,
v2,a3_offpolicy,245,,6929.453125,0.078125,123.45469602569938,903767,,
v2,a3_offpolicy,246,,7024.4921875,0.1015625,131.9784722700715,916457,,
v2,a3_offpolicy,247,,7483.453125,0.09375,138.50907492637634,974256,,
v2,a3_offpolicy,248,,6698.7890625,0.0859375,149.49390676617622,875300,,
v2,a3_offpolicy,249,,6853.09375,0.078125,123.17563989385962,894383,,
v2,a3_offpolicy,250,0.438,6892.1171875,0.1015625,294.62734320759773,898910,,
v2,a4_dagger_anneal,1,,6984.7734375,0.078125,214.20000279322267,909734,,
v2,a4_dagger_anneal,2,,7420.6484375,0.1171875,140.30568680167198,966192,,
v2,a4_dagger_anneal,3,,6793.953125,0.0703125,125.67145555093884,886807,,
v2,a4_dagger_anneal,4,,6935.984375,0.1015625,128.9739177748561,904458,,
v2,a4_dagger_anneal,5,,6859.6328125,0.09375,134.28314610943198,896128,,
v2,a4_dagger_anneal,6,,6692,0.109375,122.76238521188498,872681,,
v2,a4_dagger_anneal,7,,7424.8984375,0.1328125,138.50546957179904,966045,,
v2,a4_dagger_anneal,8,,6451.4765625,0.0703125,143.9786522090435,842473,,
v2,a4_dagger_anneal,9,,6645.8984375,0.0703125,155.92182733118534,868100,,
v2,a4_dagger_anneal,10,,6619.9609375,0.09375,127.49547890946269,864049,,
v2,a4_dagger_anneal,11,,6702.015625,0.0859375,127.94281343743205,874835,,
v2,a4_dagger_anneal,12,,6717.9375,0.0859375,125.56945790350437,877326,,
v2,a4_dagger_anneal,13,,6292.4765625,0.0703125,116.61170895770192,823206,,
v2,a4_dagger_anneal,14,,6676.8671875,0.0859375,165.80022478103638,870393,,
v2,a4_dagger_anneal,15,,6585.21875,0.0703125,124.7548998221755,858426,,
v2,a4_dagger_anneal,16,,6299.0703125,0.1015625,116.57143759727478,822672,,
v2,a4_dagger_anneal,17,,6540.7890625,0.0703125,126.39828933775425,852481,,
v2,a4_dagger_anneal,18,,5895.359375,0.0625,107.90791800618172,771227,,
v2,a4_dagger_anneal,19,,6311.6328125,0.0703125,133.9312211163342,824657,,
v2,a4_dagger_anneal,20,,6536.03125,0.0703125,130.06299024820328,854739,,
v2,a4_dagger_anneal,21,,6839.6015625,0.1171875,129.1176600381732,892443,,
v2,a4_dagger_anneal,22,,6852.7421875,0.09375,123.95793675258756,895068,,
v2,a4_dagger_anneal,23,,7121.234375,0.109375,135.01924304291606,928255,,
v2,a4_dagger_anneal,24,,6108.171875,0.0625,121.11572774127126,801603,,
v2,a4_dagger_anneal,25,0.496,6518.453125,0.09375,173.9863337315619,850493,,
v2,a4_dagger_anneal,26,,6833.1953125,0.09375,167.1008671745658,891391,,
v2,a4_dagger_anneal,27,,6051.9140625,0.0546875,134.2856745161116,791607,,
v2,a4_dagger_anneal,28,,6785.5625,0.1171875,167.03490787744522,886669,,
v2,a4_dagger_anneal,29,,6093.1796875,0.046875,136.51087333634496,796080,,
v2,a4_dagger_anneal,30,,6536.515625,0.109375,163.5239401422441,852985,,
v2,a4_dagger_anneal,31,,7055.7109375,0.09375,157.295490372926,919476,,
v2,a4_dagger_anneal,32,,6053.7578125,0.0390625,132.7606553658843,790053,,
v2,a4_dagger_anneal,33,,7387.4609375,0.109375,184.40620519965887,962548,,
v2,a4_dagger_anneal,34,,6113.90625,0.0390625,134.93967991694808,800403,,
v2,a4_dagger_anneal,35,,7233.0078125,0.140625,197.8703069202602,944095,,
v2,a4_dagger_anneal,36,,6758.5625,0.1015625,145.5601936839521,881494,,
v2,a4_dagger_anneal,37,,6468.9296875,0.125,185.2617288455367,844185,,
v2,a4_dagger_anneal,38,,6252,0.0859375,163.36978026106954,817616,,
v2,a4_dagger_anneal,39,,6180.1015625,0.078125,181.93306855857372,806010,,
v2,a4_dagger_anneal,40,,6644.6875,0.09375,181.29902525618672,866227,,
v2,a4_dagger_anneal,41,,6674.140625,0.0703125,161.9627311527729,870635,,
v2,a4_dagger_anneal,42,,7036.890625,0.140625,185.10950303450227,917118,,
v2,a4_dagger_anneal,43,,6638.125,0.1171875,177.80970589071512,864717,,
v2,a4_dagger_anneal,44,,6637.609375,0.09375,172.58778550103307,866220,,
v2,a4_dagger_anneal,45,,6036.8125,0.0390625,156.26471186056733,789793,,
v2,a4_dagger_anneal,46,,6103.84375,0.0703125,144.6492762118578,796815,,
v2,a4_dagger_anneal,47,,7088.4296875,0.09375,202.0289503224194,923179,,
v2,a4_dagger_anneal,48,,7191.84375,0.109375,200.5384435504675,937267,,
v2,a4_dagger_anneal,49,,6523.8125,0.078125,138.93866198137403,853663,,
v2,a4_dagger_anneal,50,0.56,6525.625,0.125,269.80260925367475,852344,,
v2,a4_dagger_anneal,51,,6494.5625,0.09375,182.7155160754919,848273,,
v2,a4_dagger_anneal,52,,6773.0703125,0.109375,199.6133502572775,883843,,
v2,a4_dagger_anneal,53,,6795.265625,0.1015625,201.06500882282853,884705,,
v2,a4_dagger_anneal,54,,6834.2578125,0.140625,221.63750414550304,890761,,
v2,a4_dagger_anneal,55,,6346.9375,0.109375,193.51832241937518,828895,,
v2,a4_dagger_anneal,56,,6773.4140625,0.109375,173.68337877467275,884293,,
v2,a4_dagger_anneal,57,,7310.2734375,0.109375,214.91511222347617,952566,,
v2,a4_dagger_anneal,58,,7110.9296875,0.1171875,213.5478616952896,925001,,
v2,a4_dagger_anneal,59,,6698.859375,0.140625,221.51608347147703,873633,,
v2,a4_dagger_anneal,60,,7219.2578125,0.1484375,228.62045069783926,942452,,
v2,a4_dagger_anneal,61,,7718.2265625,0.21875,312.52710143104196,1006432,,
v2,a4_dagger_anneal,62,,7409.34375,0.1640625,236.34081161394715,966752,,
v2,a4_dagger_anneal,63,,7262.015625,0.125,229.69106506928802,946897,,
v2,a4_dagger_anneal,64,,8496.578125,0.25,293.21467787772417,1107248,,
v2,a4_dagger_anneal,65,,8278.1328125,0.203125,273.35442170128226,1076457,,
v2,a4_dagger_anneal,66,,7974.796875,0.21875,299.6348904706538,1037579,,
v2,a4_dagger_anneal,67,,8475.1640625,0.265625,294.6849301196635,1101171,,
v2,a4_dagger_anneal,68,,7704.640625,0.1796875,278.4848256483674,1001089,,
v2,a4_dagger_anneal,69,,7927.0234375,0.203125,275.1525375917554,1030376,,
v2,a4_dagger_anneal,70,,8615.1640625,0.2578125,312.05772515013814,1120114,,
v2,a4_dagger_anneal,71,,8463.90625,0.2265625,314.5109486691654,1099882,,
v2,a4_dagger_anneal,72,,7306.09375,0.171875,248.9513738565147,952151,,
v2,a4_dagger_anneal,73,,8272.65625,0.21875,273.7206738963723,1076710,,
v2,a4_dagger_anneal,74,,8596.734375,0.25,301.3122010678053,1117953,,
v2,a4_dagger_anneal,75,0.522,8548.3203125,0.2421875,366.37444580346346,1110515,,
v2,a4_dagger_anneal,76,,7860.0546875,0.203125,283.31052827835083,1022955,,
v2,a4_dagger_anneal,77,,8216.5625,0.234375,273.1047010719776,1067671,,
v2,a4_dagger_anneal,78,,7521.109375,0.1796875,274.5215377509594,979808,,
v2,a4_dagger_anneal,79,,8809.8984375,0.21875,295.84824983403087,1144440,,
v2,a4_dagger_anneal,80,,8207.1328125,0.1953125,296.01436415687203,1067310,,
v2,a4_dagger_anneal,81,,7874.953125,0.15625,239.44795147702098,1025480,,
v2,a4_dagger_anneal,82,,8215.203125,0.203125,307.3207713663578,1067619,,
v2,a4_dagger_anneal,83,,8148.9296875,0.21875,275.11943616718054,1061094,,
v2,a4_dagger_anneal,84,,8543.796875,0.2421875,272.48836927488446,1109330,,
v2,a4_dagger_anneal,85,,8350.96875,0.2109375,310.02124036103487,1085104,,
v2,a4_dagger_anneal,86,,9125.6875,0.2890625,408.9342522509396,1185493,,
v2,a4_dagger_anneal,87,,8424.8984375,0.25,317.1444489620626,1096393,,
v2,a4_dagger_anneal,88,,8790.2109375,0.25,442.31152079999447,1142822,,
v2,a4_dagger_anneal,89,,7908.046875,0.2265625,293.69758535176516,1029310,,
v2,a4_dagger_anneal,90,,8766.65625,0.2890625,316.3023734353483,1138316,,
v2,a4_dagger_anneal,91,,9361.421875,0.3125,375.6054341830313,1215657,,
v2,a4_dagger_anneal,92,,9009.09375,0.2890625,397.7150891274214,1171687,,
v2,a4_dagger_anneal,93,,9471.6953125,0.3359375,419.892587646842,1228319,,
v2,a4_dagger_anneal,94,,8476.9765625,0.2421875,303.99983824044466,1102564,,
v2,a4_dagger_anneal,95,,9770.5078125,0.375,439.6615615859628,1267574,,
v2,a4_dagger_anneal,96,,9389.703125,0.3125,383.9954368881881,1218978,,
v2,a4_dagger_anneal,97,,10891.5703125,0.4453125,515.334720492363,1411332,,
v2,a4_dagger_anneal,98,,9835.359375,0.3359375,389.6383985802531,1275919,,
v2,a4_dagger_anneal,99,,9906.6640625,0.3984375,436.9350985959172,1285387,,
v2,a4_dagger_anneal,100,0.366,10458.46875,0.421875,483.3788080252707,1354307,,
v2,a4_dagger_anneal,101,,10946.6015625,0.453125,502.22357592731714,1417354,,
v2,a4_dagger_anneal,102,,10070.7890625,0.3984375,499.0829433090985,1305897,,
v2,a4_dagger_anneal,103,,11244.125,0.5,604.0410766676068,1455017,,
v2,a4_dagger_anneal,104,,11115.2265625,0.515625,602.290383271873,1438779,,
v2,a4_dagger_anneal,105,,10085.296875,0.3828125,402.7016793638468,1307623,,
v2,a4_dagger_anneal,106,,10146.7578125,0.40625,424.75748373940587,1316467,,
v2,a4_dagger_anneal,107,,11143.2890625,0.46875,523.784644536674,1442849,,
v2,a4_dagger_anneal,108,,10676.8125,0.46875,498.57773852720857,1382403,,
v2,a4_dagger_anneal,109,,10945.75,0.4765625,535.1181965097785,1417153,,
v2,a4_dagger_anneal,110,,10684.171875,0.453125,474.94907054677606,1383946,,
v2,a4_dagger_anneal,111,,10562.609375,0.4765625,556.8683011010289,1369467,,
v2,a4_dagger_anneal,112,,10770.40625,0.4375,530.8177243582904,1396286,,
v2,a4_dagger_anneal,113,,11237.234375,0.5,553.7804992869496,1455683,,
v2,a4_dagger_anneal,114,,11275.9453125,0.515625,563.7740773186088,1458823,,
v2,a4_dagger_anneal,115,,11365.453125,0.5234375,564.1373163275421,1470998,,
v2,a4_dagger_anneal,116,,10609.875,0.4375,486.80559857934713,1376199,,
v2,a4_dagger_anneal,117,,11607.65625,0.546875,587.0309445410967,1501918,,
v2,a4_dagger_anneal,118,,10889.75,0.4453125,539.6944976076484,1411183,,
v2,a4_dagger_anneal,119,,11983.390625,0.53125,586.2650146447122,1549408,,
v2,a4_dagger_anneal,120,,11551.65625,0.5234375,569.5558596476912,1494778,,
v2,a4_dagger_anneal,121,,11505.515625,0.5234375,565.6388424001634,1489461,,
v2,a4_dagger_anneal,122,,10949.640625,0.484375,537.912523239851,1418210,,
v2,a4_dagger_anneal,123,,10828.890625,0.4921875,523.6177805103362,1401857,,
v2,a4_dagger_anneal,124,,10724.1796875,0.46875,506.46627489477396,1388146,,
v2,a4_dagger_anneal,125,0.392,11720.8203125,0.5390625,661.6552522182465,1517312,,
v2,a4_dagger_anneal,126,,11721.1640625,0.5546875,564.2463016435504,1516119,,
v2,a4_dagger_anneal,127,,12077.171875,0.5859375,605.9196208231151,1563761,,
v2,a4_dagger_anneal,128,,12480.109375,0.6015625,622.0009654946625,1616407,,
v2,a4_dagger_anneal,129,,11855.34375,0.5703125,609.8384940549731,1534947,,
v2,a4_dagger_anneal,130,,11863.7109375,0.578125,584.5193525739014,1537494,,
v2,a4_dagger_anneal,131,,11887.4765625,0.5625,584.5162208899856,1540947,,
v2,a4_dagger_anneal,132,,11467.8828125,0.5,541.9148563444614,1484950,,
v2,a4_dagger_anneal,133,,13006.6953125,0.671875,725.880246065557,1681422,,
v2,a4_dagger_anneal,134,,11820.796875,0.546875,579.1150448136032,1528959,,
v2,a4_dagger_anneal,135,,11635.078125,0.5390625,553.0128876380622,1504060,,
v2,a4_dagger_anneal,136,,11327.8203125,0.5078125,576.346601869911,1467085,,
v2,a4_dagger_anneal,137,,12087,0.6015625,657.433925729245,1563671,,
v2,a4_dagger_anneal,138,,11186.34375,0.5,556.3954042643309,1447985,,
v2,a4_dagger_anneal,139,,12313.9765625,0.609375,637.2594942562282,1593141,,
v2,a4_dagger_anneal,140,,11176.75,0.5078125,552.2477967180312,1447850,,
v2,a4_dagger_anneal,141,,13100.84375,0.6484375,683.1230055466294,1693531,,
v2,a4_dagger_anneal,142,,13012.71875,0.6484375,685.2122337520123,1681069,,
v2,a4_dagger_anneal,143,,11790.375,0.5546875,568.9311894439161,1526168,,
v2,a4_dagger_anneal,144,,12794.546875,0.65625,681.2907562404871,1655261,,
v2,a4_dagger_anneal,145,,12261.5078125,0.59375,623.6225405856967,1586419,,
v2,a4_dagger_anneal,146,,11546.453125,0.5234375,585.8160904459655,1494933,,
v2,a4_dagger_anneal,147,,12019.796875,0.59375,608.7129711359739,1553885,,
v2,a4_dagger_anneal,148,,12130.859375,0.6171875,638.1376594752073,1569875,,
v2,a4_dagger_anneal,149,,12657.203125,0.6328125,683.3729049935937,1637029,,
v2,a4_dagger_anneal,150,0.37,12536.65625,0.6328125,697.8500434868038,1620871,,
v2,a4_dagger_anneal,151,,12302.4921875,0.5859375,613.139961451292,1591455,,
v2,a4_dagger_anneal,152,,12971.859375,0.671875,684.8859662115574,1676650,,
v2,a4_dagger_anneal,153,,12128.4609375,0.6015625,632.3917384147644,1569850,,
v2,a4_dagger_anneal,154,,12450.453125,0.59375,645.321524400264,1609727,,
v2,a4_dagger_anneal,155,,13061.5078125,0.671875,710.1739422827959,1690181,,
v2,a4_dagger_anneal,156,,13046.9453125,0.6796875,731.4670273177326,1686856,,
v2,a4_dagger_anneal,157,,12233.4921875,0.59375,638.5155488401651,1583146,,
v2,a4_dagger_anneal,158,,11743.9296875,0.578125,602.6270777322352,1518008,,
v2,a4_dagger_anneal,159,,12023.8125,0.609375,636.8688992373645,1555734,,
v2,a4_dagger_anneal,160,,12535.7578125,0.6328125,660.4573940932751,1620377,,
v2,a4_dagger_anneal,161,,13634.7421875,0.75,774.2881583273411,1761843,,
v2,a4_dagger_anneal,162,,12512.4453125,0.625,676.1591612510383,1618878,,
v2,a4_dagger_anneal,163,,13096.3515625,0.6953125,714.383508682251,1693020,,
v2,a4_dagger_anneal,164,,13111.7109375,0.703125,736.8779648765922,1697474,,
v2,a4_dagger_anneal,165,,14017.375,0.7578125,794.8707521744072,1811857,,
v2,a4_dagger_anneal,166,,12818.7265625,0.671875,715.2897611111403,1657152,,
v2,a4_dagger_anneal,167,,12768.9453125,0.6640625,714.2932521514595,1650956,,
v2,a4_dagger_anneal,168,,13235.6328125,0.7109375,754.933548618108,1710397,,
v2,a4_dagger_anneal,169,,13599.53125,0.7109375,735.9091350734234,1758110,,
v2,a4_dagger_anneal,170,,12832.0078125,0.6875,729.3419657126069,1659545,,
v2,a4_dagger_anneal,171,,12555.171875,0.625,661.64434363693,1623386,,
v2,a4_dagger_anneal,172,,13478.984375,0.7109375,737.7159066721797,1742145,,
v2,a5_aggrevate,1,,6913.1875,0.09375,476.5822652131319,900571,,
v2,a5_aggrevate,2,,6204.9140625,0.1484375,409.9465161971748,810578,,
v2,a5_aggrevate,3,,5174.8984375,0.078125,370.29881036654115,679568,,
v2,a5_aggrevate,4,,5031.6484375,0.1171875,345.6039334498346,660703,,
v2,a5_aggrevate,5,,5921.15625,0.171875,391.13012167438865,776003,,
v2,a5_aggrevate,6,,5329.0078125,0.109375,349.9097495339811,698218,,
v2,a5_aggrevate,7,,4885.984375,0.125,338.91256619244814,641064,,
v2,a5_aggrevate,8,,5061.03125,0.1328125,372.0400101132691,664496,,
v2,a5_aggrevate,9,,5295.6796875,0.109375,354.5047339349985,695272,,
v2,a5_aggrevate,10,,5462.2578125,0.1484375,379.4709628149867,715863,,
v2,a5_aggrevate,11,,4724.8359375,0.1171875,341.88438475877047,621756,,
v2,a5_aggrevate,12,,5235.578125,0.15625,370.97284734249115,687584,,
v2,a5_aggrevate,13,,4601.375,0.1328125,352.61111199110746,606745,,
v2,a5_aggrevate,14,,3700.5703125,0.078125,300.24475801736116,489427,,
v2,a5_aggrevate,15,,5645.9453125,0.171875,390.38831966370344,738199,,
v2,a5_aggrevate,16,,4896.8125,0.1875,366.14692801982164,643183,,
v2,a5_aggrevate,17,,5020.6328125,0.140625,361.02379098162055,657901,,
v2,a5_aggrevate,18,,5107.1484375,0.1328125,367.3307746089995,670336,,
v2,a5_aggrevate,19,,5189.40625,0.1484375,368.368706189096,681012,,
v2,a5_aggrevate,20,,4283.8203125,0.109375,317.6781094521284,566456,,
v2,a5_aggrevate,21,,4975.2890625,0.125,352.6657684892416,653811,,
v2,a5_aggrevate,22,,4617.765625,0.1171875,325.2334381081164,608991,,
v2,a5_aggrevate,23,,5739.1640625,0.1171875,371.244664311409,751350,,
v2,a5_aggrevate,24,,5097.4296875,0.125,404.0978038460016,672228,,
v2,a5_aggrevate,25,0.528,4615.8203125,0.140625,387.1089967601001,606956,,
v2,a5_aggrevate,26,,6838.921875,0.1953125,442.69449950009584,892124,,
v2,a5_aggrevate,27,,5634.546875,0.1484375,388.08207704126835,738184,,
v2,a5_aggrevate,28,,5115.6171875,0.1171875,349.9364037178457,672916,,
v2,a5_aggrevate,29,,4488.3984375,0.0703125,357.28382387012243,590668,,
v2,a5_aggrevate,30,,5341.375,0.1484375,372.04370914027095,700007,,
v2,a5_aggrevate,31,,5722.0625,0.1796875,387.643948957324,748769,,
v2,a5_aggrevate,32,,5331.8984375,0.078125,346.9038455709815,697655,,
v2,a5_aggrevate,33,,5723.9375,0.09375,390.14208875596523,749617,,
v2,a5_aggrevate,34,,5670.2734375,0.125,367.63119504600763,743618,,
v2,a5_aggrevate,35,,5395.4609375,0.0859375,345.7773091904819,708889,,
v2,a5_aggrevate,36,,5440.3359375,0.0625,347.87946926802397,712761,,
v2,a5_aggrevate,37,,4581.7109375,0.0859375,317.3021219186485,602621,,
v2,a5_aggrevate,38,,5779.3359375,0.09375,356.0492156893015,757115,,
v2,a5_aggrevate,39,,5306.21875,0.0546875,336.31341057270765,694153,,
v2,a5_aggrevate,40,,4778.828125,0.0390625,330.17632342129946,627397,,
v2,a5_aggrevate,41,,5431.1484375,0.046875,344.44351071864367,711532,,
v2,a5_aggrevate,42,,5224.7109375,0.0859375,336.6649461053312,685159,,
v2,a5_aggrevate,43,,5510.09375,0.0546875,348.79577977210283,720329,,
v2,a5_aggrevate,44,,6313.8203125,0.1015625,440.01311326026917,824775,,
v2,a5_aggrevate,45,,6185.546875,0.1328125,423.23696158081293,808831,,
v2,a5_aggrevate,46,,4952.1484375,0.046875,330.0791805498302,649398,,
v2,a5_aggrevate,47,,5952.34375,0.0859375,360.48444148898125,777760,,
v2,a5_aggrevate,48,,5633.6328125,0.09375,345.2766144089401,737816,,
v2,a5_aggrevate,49,,6045.40625,0.0625,369.7473237849772,792427,,
v2,a5_aggrevate,50,0.594,5809.328125,0.078125,531.3770356886089,760658,,
v2,a5_aggrevate,51,,5765.6953125,0.078125,351.0192904174328,754978,,
v2,a5_aggrevate,52,,5465.03125,0.03125,340.2495243474841,716414,,
v2,a5_aggrevate,53,,6692.9609375,0.109375,432.5847111567855,871610,,
v2,a5_aggrevate,54,,6217.71875,0.109375,363.34440982341766,811844,,
v2,a5_aggrevate,55,,6143.125,0.0625,512.0292387157679,802807,,
v2,a5_aggrevate,56,,6616.125,0.109375,382.6688607893884,864160,,
v2,a5_aggrevate,57,,6668.1328125,0.078125,389.24189710989594,870372,,
v2,a5_aggrevate,58,,6578.46875,0.09375,424.1777943484485,856846,,
v2,a5_aggrevate,59,,6269.3359375,0.09375,394.5441209897399,818654,,
v2,a5_aggrevate,60,,7002.7578125,0.0859375,403.5240938998759,914740,,
v2,a5_aggrevate,61,,7615.7578125,0.1015625,436.59171885997057,993316,,
v2,a5_aggrevate,62,,7281.765625,0.109375,416.05221370235085,950422,,
v2,a5_aggrevate,63,,8192.9140625,0.15625,488.6613133177161,1066052,,
v2,a5_aggrevate,64,,8214.484375,0.1796875,501.54224007204175,1071140,,
v2,a5_aggrevate,65,,7488.8359375,0.0859375,413.82133528217673,975427,,
v2,a5_aggrevate,66,,8356.1796875,0.1640625,525.7061844356358,1086396,,
v2,a5_aggrevate,67,,8105.640625,0.125,476.7574177645147,1053872,,
v2,a5_aggrevate,68,,7316.6953125,0.0703125,407.1185430176556,951432,,
v2,a5_aggrevate,69,,7551.7265625,0.0625,438.06160612776875,982338,,
v2,a5_aggrevate,70,,8323.2578125,0.1328125,490.55678333342075,1082750,,
v2,a5_aggrevate,71,,7794.765625,0.078125,455.1957440562546,1014232,,
v2,a5_aggrevate,72,,8053.609375,0.1328125,459.3075018748641,1047833,,
v2,a5_aggrevate,73,,8282.4140625,0.125,490.055104855448,1077959,,
v2,a5_aggrevate,74,,8646.9609375,0.171875,520.4160007238388,1124382,,
v2,a5_aggrevate,75,0.49,8040.1953125,0.1015625,576.2479763887823,1045475,,
v2,a5_aggrevate,76,,8572.4609375,0.125,513.9104681015015,1114143,,
v2,a5_aggrevate,77,,8294.09375,0.140625,493.05327013880014,1077595,,
v2,a5_aggrevate,78,,8466.765625,0.125,542.957259695977,1100852,,
v2,a5_aggrevate,79,,9268.75,0.171875,636.8522803299129,1203173,,
v2,a5_aggrevate,80,,8805.890625,0.109375,540.4095756933093,1143951,,
v2,a5_aggrevate,81,,8289.9765625,0.1015625,496.1402794085443,1078603,,
v2,a5_aggrevate,82,,8384.2890625,0.1328125,490.01643653959036,1089262,,
v2,a5_aggrevate,83,,8384.6953125,0.109375,495.3977269977331,1091272,,
v2,a5_aggrevate,84,,7844.453125,0.078125,445.75522381812334,1019814,,
v2,a5_aggrevate,85,,8641.765625,0.140625,551.6796520203352,1122326,,
