wave,arm,step,val_acc,resp_len,clip_ratio
mfleet,d3_teachability,125,0.428,15983.5859375,0.953125
mfleet,d3_teachability,126,,16294.5078125,0.9921875
mfleet,d3_teachability,127,,16266.1640625,0.96875
mfleet,d3_teachability,128,,16345.53125,0.9921875
mfleet,d3_teachability,129,,16223.65625,0.9765625
mfleet,d3_teachability,130,,16297.4609375,0.984375
mfleet,d3_teachability,131,,16384,1
mfleet,d3_teachability,132,,16309.65625,0.9765625
mfleet,d3_teachability,133,,16311.671875,0.9921875
mfleet,d3_teachability,134,,16384,1
mfleet,d3_teachability,135,,16321.1484375,0.9921875
mfleet,d3_teachability,136,,16326.515625,0.984375
mfleet,d3_teachability,137,,16278.5078125,0.984375
mfleet,d3_teachability,138,,16250.0703125,0.984375
mfleet,d3_teachability,139,,16384,1
mfleet,d3_teachability,140,,16384,1
mfleet,d3_teachability,141,,16367.9921875,0.9921875
mfleet,d3_teachability,142,,16384,1
mfleet,d3_teachability,143,,16384,1
mfleet,d3_teachability,144,,16384,1
mfleet,d3_teachability,145,,16384,1
mfleet,d3_teachability,146,,16384,1
mfleet,d3_teachability,147,,16384,1
mfleet,d3_teachability,148,,16384,1
mfleet,d3_teachability,149,,16275.796875,0.9921875
mfleet,d3_teachability,150,0.422,16384,1
mfleet,d3_teachability,151,,16372.234375,0.9921875
mfleet,d3_teachability,152,,16293.5546875,0.984375
mfleet,d3_teachability,153,,16384,1
mfleet,d3_teachability,154,,16384,1
mfleet,d3_teachability,155,,16384,1
mfleet,d3_teachability,156,,16339.7421875,0.9921875
mfleet,d3_teachability,157,,16384,1
mfleet,d3_teachability,158,,16384,1
mfleet,d3_teachability,159,,16384,1
mfleet,d3_teachability,160,,16384,1
mfleet,d3_teachability,161,,16384,1
mfleet,d3_teachability,162,,16340.921875,0.9921875
mfleet,d3_teachability,163,,16384,1
mfleet,d3_teachability,164,,16384,1
mfleet,d3_teachability,165,,16384,1
mfleet,d3_teachability,166,,16384,1
mfleet,d3_teachability,167,,16384,1
mfleet,d3_teachability,168,,16384,1
mfleet,d3_teachability,169,,16384,1
mfleet,d3_teachability,170,,16384,1
mfleet,d3_teachability,171,,16384,1
mfleet,d3_teachability,172,,16384,1
mfleet,d3_teachability,173,,16380.6875,0.9921875
mfleet,d3_teachability,174,,16384,1
mfleet,d3_teachability,175,0.436,16384,1
mfleet,d3_teachability,176,,16384,1
mfleet,d3_teachability,177,,16384,1
mfleet,d3_teachability,178,,16384,1
mfleet,d3_teachability,179,,16363.546875,0.9921875
mfleet,d3_teachability,180,,16384,1
mfleet,d3_teachability,181,,16384,1
mfleet,d3_teachability,182,,16384,1
mfleet,d3_teachability,183,,16384,1
mfleet,d3_teachability,184,,16384,1
mfleet,d3_teachability,185,,16384,1
mfleet,d3_teachability,186,,16384,1
mfleet,d3_teachability,187,,16384,1
mfleet,d3_teachability,188,,16330.3046875,0.9921875
mfleet,d3_teachability,189,,16356.34375,0.9921875
mfleet,d3_teachability,190,,16384,1
mfleet,d3_teachability,191,,16384,1
mfleet,d3_teachability,192,,16384,1
mfleet,d3_teachability,193,,16384,1
mfleet,d3_teachability,194,,16384,1
mfleet,d3_teachability,195,,16384,1
mfleet,d3_teachability,196,,16384,1
mfleet,d3_teachability,197,,16384,1
mfleet,d3_teachability,198,,16322.0078125,0.9921875
mfleet,d3_teachability,199,,16384,1
mfleet,d3_teachability,200,0.434,16384,1
mfleet,d3_teachability,201,,16319.3359375,0.984375
mfleet,d3_teachability,202,,16384,1
mfleet,d3_teachability,203,,16384,1
mfleet,d3_teachability,204,,16207.265625,0.984375
mfleet,d3_teachability,205,,16384,1
mfleet,d3_teachability,206,,16384,1
mfleet,d3_teachability,207,,16384,1
mfleet,d3_teachability,208,,16384,1
mfleet,d3_teachability,209,,16384,1
mfleet,d3_teachability,210,,16384,1
mfleet,d3_teachability,211,,16384,1
mfleet,d3_teachability,212,,16376.25,0.9921875
mfleet,d3_teachability,213,,16384,1
mfleet,d3_teachability,214,,16384,1
mfleet,d3_teachability,215,,16347.2578125,0.9921875
mfleet,d3_teachability,216,,16240.7578125,0.984375
mfleet,d3_teachability,217,,16285.28125,0.984375
mfleet,d3_teachability,218,,16384,1
mfleet,d3_teachability,219,,16384,1
mfleet,d3_teachability,220,,16384,1
mfleet,d3_teachability,221,,16384,1
mfleet,d3_teachability,222,,16255.6328125,0.984375
mfleet,d3_teachability,223,,16330.9375,0.9921875
mfleet,d3_teachability,224,,16384,1
mfleet,d3_teachability,225,0.426,16303.6796875,0.9921875
mfleet,d3_teachability,226,,16384,1
mfleet,d3_teachability,227,,16384,1
mfleet,d3_teachability,228,,16384,1
mfleet,d3_teachability,229,,16282.453125,0.984375
mfleet,d3_teachability,230,,16384,1
mfleet,d3_teachability,231,,16384,1
mfleet,d3_teachability,232,,16384,1
mfleet,d3_teachability,233,,16384,1
mfleet,d3_teachability,234,,16384,1
mfleet,d3_teachability,235,,16331.2109375,0.9921875
mfleet,d3_teachability,236,,16299.8359375,0.9921875
mfleet,d3_teachability,237,,16384,1
mfleet,d3_teachability,238,,16303.2890625,0.9921875
mfleet,d3_teachability,239,,16384,1
mfleet,d3_teachability,240,,16384,1
mfleet,d3_teachability,241,,16340.7578125,0.9921875
mfleet,d3_teachability,242,,16384,1
mfleet,d3_teachability,243,,16384,1
mfleet,d3_teachability,244,,16384,1
mfleet,d3_teachability,245,,16384,1
mfleet,d3_teachability,246,,16384,1
mfleet,d3_teachability,247,,16384,1
mfleet,d3_teachability,248,,16384,1
mfleet,d3_teachability,249,,16384,1
mfleet,d3_teachability,250,0.422,16384,1
mfleet,e2_set_coverage_a0,1,,1146.3359375,0.0078125
mfleet,e2_set_coverage_a0,2,,807.5703125,0.0078125
mfleet,e2_set_coverage_a0,3,,1168.5,0.0078125
mfleet,e2_set_coverage_a0,4,,1416.828125,0.0234375
mfleet,e2_set_coverage_a0,5,,1459.671875,0.015625
mfleet,e2_set_coverage_a0,6,,1013.8515625,0.0078125
mfleet,e2_set_coverage_a0,7,,1447.2734375,0.0234375
mfleet,e2_set_coverage_a0,8,,964.1875,0.0078125
mfleet,e2_set_coverage_a0,9,,1005.2265625,0.0078125
mfleet,e2_set_coverage_a0,10,,798.65625,0.0078125
mfleet,e2_set_coverage_a0,11,,1612.3046875,0.015625
mfleet,e2_set_coverage_a0,12,,1753.625,0.03125
mfleet,e2_set_coverage_a0,13,,1171.234375,0.0078125
mfleet,e2_set_coverage_a0,14,,1113.7890625,0.0078125
mfleet,e2_set_coverage_a0,15,,1001.75,0.0078125
mfleet,e2_set_coverage_a0,16,,1257.9921875,0.015625
mfleet,e2_set_coverage_a0,17,,1455.375,0.0078125
mfleet,e2_set_coverage_a0,18,,1075.2578125,0.0078125
mfleet,e2_set_coverage_a0,19,,1295.1484375,0.0078125
mfleet,e2_set_coverage_a0,20,,1515.5390625,0.0078125
mfleet,e2_set_coverage_a0,21,,1486.828125,0.0078125
mfleet,e2_set_coverage_a0,22,,1669.734375,0.0078125
mfleet,e2_set_coverage_a0,23,,1211.84375,0.0078125
mfleet,e2_set_coverage_a0,24,,1999.7265625,0.0078125
mfleet,e2_set_coverage_a0,25,0.54,1774.703125,0.0078125
mfleet,e2_set_coverage_a0,26,,1931.265625,0.0078125
mfleet,e2_set_coverage_a0,27,,1973.4453125,0.0078125
mfleet,e2_set_coverage_a0,28,,2276.9296875,0.0078125
mfleet,e2_set_coverage_a0,29,,2415.4140625,0.0078125
mfleet,e2_set_coverage_a0,30,,2652.1484375,0.0078125
mfleet,e2_set_coverage_a0,31,,2933.3046875,0.0078125
mfleet,e2_set_coverage_a0,32,,3718.375,0.0234375
mfleet,e2_set_coverage_a0,33,,4399.453125,0.046875
mfleet,e2_set_coverage_a0,34,,4911.8203125,0.0546875
mfleet,e2_set_coverage_a0,35,,5453.203125,0.09375
mfleet,e2_set_coverage_a0,36,,6760.828125,0.1171875
mfleet,e2_set_coverage_a0,37,,7262.1640625,0.1484375
mfleet,e2_set_coverage_a0,38,,7152.7578125,0.1015625
mfleet,e2_set_coverage_a0,39,,7252.234375,0.1875
mfleet,e2_set_coverage_a0,40,,8252.703125,0.171875
mfleet,e2_set_coverage_a0,41,,9384.15625,0.2734375
mfleet,e2_set_coverage_a0,42,,9946.78125,0.3515625
mfleet,e2_set_coverage_a0,43,,8900.6015625,0.2265625
mfleet,e2_set_coverage_a0,44,,10328.546875,0.3671875
mfleet,e2_set_coverage_a0,45,,10433.8203125,0.3671875
mfleet,e2_set_coverage_a0,46,,11175.2578125,0.484375
mfleet,e2_set_coverage_a0,47,,12806.171875,0.59375
mfleet,e2_set_coverage_a0,48,,12025.0546875,0.4921875
mfleet,f1_soft_log,1,,1008.5625,0.015625
mfleet,f1_soft_log,2,,882.46875,0.0078125
mfleet,f1_soft_log,3,,1315.25,0.03125
mfleet,f1_soft_log,4,,1001.3125,0.0078125
mfleet,f1_soft_log,5,,1174.96875,0.0078125
mfleet,f1_soft_log,6,,1452.09375,0.0234375
mfleet,f1_soft_log,7,,1128.5546875,0.015625
mfleet,f1_soft_log,8,,1409.9375,0.0234375
mfleet,f1_soft_log,9,,1282.09375,0.0078125
mfleet,f1_soft_log,10,,1904.578125,0.0390625
mfleet,f1_soft_log,11,,1671.046875,0.03125
mfleet,f1_soft_log,12,,1971.5234375,0.0390625
mfleet,f1_soft_log,13,,978.359375,0.0078125
mfleet,f1_soft_log,14,,1699.234375,0.015625
mfleet,f1_soft_log,15,,1119.8671875,0.0078125
mfleet,f1_soft_log,16,,1627.09375,0.0234375
mfleet,f1_soft_log,17,,1955.3515625,0.0234375
mfleet,f1_soft_log,18,,1758.578125,0.0234375
mfleet,f1_soft_log,19,,1608.5390625,0.0078125
mfleet,f1_soft_log,20,,1800.40625,0.03125
mfleet,f1_soft_log,21,,1830.28125,0.0234375
mfleet,f1_soft_log,22,,1547.109375,0.0078125
mfleet,f1_soft_log,23,,1792.890625,0.015625
mfleet,f1_soft_log,24,,1508.2578125,0.0078125
mfleet,f1_soft_log,25,0.584,1699.0703125,0.0078125
mfleet,f1_soft_log,26,,1920.7890625,0.0078125
mfleet,f1_soft_log,27,,1634.5703125,0.0078125
mfleet,f1_soft_log,28,,1960.09375,0.015625
mfleet,f1_soft_log,29,,1876.9296875,0.015625
mfleet,f1_soft_log,30,,2251,0.03125
mfleet,f1_soft_log,31,,2317.046875,0.015625
mfleet,f1_soft_log,32,,2598.6875,0.0234375
mfleet,f1_soft_log,33,,3174.25,0.0546875
mfleet,f1_soft_log,34,,4094.53125,0.078125
mfleet,f1_soft_log,35,,4777.3359375,0.09375
mfleet,f1_soft_log,36,,6049.234375,0.15625
mfleet,f1_soft_log,37,,5948.109375,0.1875
mfleet,f1_soft_log,38,,6479.109375,0.1796875
mfleet,f1_soft_log,39,,7428.2265625,0.234375
mfleet,f1_soft_log,40,,9241.8359375,0.3984375
mfleet,f1_soft_log,41,,10143.15625,0.46875
mfleet,f1_soft_log,42,,11067.84375,0.5390625
mfleet,f1_soft_log,43,,9768.3671875,0.421875
mfleet,f1_soft_log,44,,11584.71875,0.5546875
mfleet,f1_soft_log,45,,11339.4296875,0.5546875
mfleet,f1_soft_log,46,,10602.8671875,0.5
mfleet,f1_soft_log,47,,12502.5078125,0.609375
mfleet,f1_soft_log,48,,12418.6640625,0.625
mfleet,f1_soft_log,49,,11560.1640625,0.5234375
mfleet,f1_soft_log,50,0.602,11040.1484375,0.515625
mfleet,f1_soft_log,51,,11273.875,0.4921875
mfleet,f1_soft_log,52,,10975.2578125,0.5234375
mfleet,f1_soft_log,53,,10877.03125,0.484375
mfleet,f1_soft_log,54,,11019.6484375,0.453125
mfleet,f1_soft_log,55,,9901.2265625,0.3984375
mfleet,f1_soft_log,56,,10688.6953125,0.453125
mfleet,f1_soft_log,57,,10122.953125,0.3984375
mfleet,f1_soft_log,58,,9042.8671875,0.2890625
mfleet,f1_soft_log,59,,8088.34375,0.2421875
mfleet,f1_soft_log,60,,9180.3515625,0.28125
mfleet,f1_soft_log,61,,8466.5078125,0.234375
mfleet,f1_soft_log,62,,9426.2265625,0.2734375
mfleet,f1_soft_log,63,,9390.2265625,0.3125
mfleet,f1_soft_log,64,,9325,0.2265625
mfleet,f1_soft_log,65,,9101.9296875,0.234375
mfleet,f1_soft_log,66,,8853.4140625,0.2421875
mfleet,f1_soft_log,67,,8616.0859375,0.1796875
mfleet,f1_soft_log,68,,9046.421875,0.1640625
mfleet,f1_soft_log,69,,9503.125,0.1796875
mfleet,f1_soft_log,70,,9870.1875,0.2890625
mfleet,f1_soft_log,71,,9924.5859375,0.25
mfleet,f1_soft_log,72,,9336.40625,0.1875
mfleet,f1_soft_log,73,,9465.7890625,0.1796875
mfleet,f1_soft_log,74,,8866.890625,0.1484375
mfleet,f1_soft_log,75,0.638,9320.7734375,0.140625
mfleet,f1_soft_log,76,,8901.03125,0.09375
mfleet,f1_soft_log,77,,8558.484375,0.09375
mfleet,f1_soft_log,78,,9342.0390625,0.140625
mfleet,f1_soft_log,79,,8507.953125,0.0703125
mfleet,f1_soft_log,80,,8453.0625,0.0859375
mfleet,f1_soft_log,81,,8775.9765625,0.078125
mfleet,f1_soft_log,82,,8916.1953125,0.109375
mfleet,f1_soft_log,83,,9160.1640625,0.0859375
mfleet,f1_soft_log,84,,9267.015625,0.109375
mfleet,f1_soft_log,85,,9516.0546875,0.078125
mfleet,f1_soft_log,86,,9550.2578125,0.1015625
mfleet,f1_soft_log,87,,9043.15625,0.0859375
mfleet,f1_soft_log,88,,9480.8984375,0.0859375
mfleet,f1_soft_log,89,,9213.359375,0.09375
mfleet,f1_soft_log,90,,9530.859375,0.09375
mfleet,f1_soft_log,91,,9580.046875,0.1015625
mfleet,f1_soft_log,92,,9118.296875,0.109375
mfleet,f1_soft_log,93,,8994.984375,0.0703125
mfleet,f1_soft_log,94,,9636.671875,0.1015625
mfleet,f1_soft_log,95,,9082.5546875,0.109375
mfleet,f1_soft_log,96,,9809.125,0.125
mfleet,f1_soft_log,97,,9042.09375,0.0859375
mfleet,f1_soft_log,98,,9179.2421875,0.0859375
mfleet,f1_soft_log,99,,9342.609375,0.109375
mfleet,f1_soft_log,100,0.628,9332.8984375,0.0859375
mfleet,f1_soft_log,101,,9135.65625,0.0859375
mfleet,f1_soft_log,102,,9919.046875,0.1171875
mfleet,f1_soft_log,103,,9329.859375,0.078125
mfleet,f1_soft_log,104,,9285.1875,0.1015625
mfleet,f1_soft_log,105,,9642.4296875,0.1015625
mfleet,f1_soft_log,106,,9445,0.1015625
mfleet,f1_soft_log,107,,8938.0859375,0.046875
mfleet,f1_soft_log,108,,9035.8515625,0.0703125
mfleet,f1_soft_log,109,,8718.5625,0.0703125
mfleet,f1_soft_log,110,,8304.015625,0.0625
mfleet,f1_soft_log,111,,8905.53125,0.0625
mfleet,f1_soft_log,112,,9572.984375,0.109375
mfleet,f1_soft_log,113,,9009.6328125,0.078125
mfleet,f1_soft_log,114,,9184.53125,0.0703125
mfleet,f1_soft_log,115,,9035.609375,0.0625
mfleet,f1_soft_log,116,,9508.0234375,0.09375
mfleet,f1_soft_log,117,,9584.3125,0.09375
mfleet,f1_soft_log,118,,9658.5078125,0.109375
mfleet,f1_soft_log,119,,9572.9453125,0.0625
mfleet,f1_soft_log,120,,9986.6015625,0.109375
mfleet,f1_soft_log,121,,9206.8046875,0.0390625
mfleet,f1_soft_log,122,,9221.140625,0.09375
mfleet,f1_soft_log,123,,8945.734375,0.0390625
mfleet,f1_soft_log,124,,9657.6484375,0.0859375
mfleet,f1_soft_log,125,0.606,8875.2109375,0.0390625
mfleet,f1_soft_log,126,,9158.96875,0.046875
mfleet,f1_soft_log,127,,9099.0390625,0.0625
mfleet,f1_soft_log,128,,9075.296875,0.046875
mfleet,f1_soft_log,129,,9045.796875,0.0625
mfleet,f1_soft_log,130,,9233.2109375,0.0859375
mfleet,f1_soft_log,131,,9283.1328125,0.0859375
mfleet,f1_soft_log,132,,9219.0546875,0.0390625
mfleet,f1_soft_log,133,,9576.3515625,0.0625
mfleet,f1_soft_log,134,,9582.0546875,0.0859375
mfleet,f1_soft_log,135,,9507.828125,0.0625
mfleet,f1_soft_log,136,,9005.4375,0.0390625
mfleet,f1_soft_log,137,,9205.5703125,0.078125
mfleet,f1_soft_log,138,,8405.890625,0.03125
mfleet,f1_soft_log,139,,8921.453125,0.046875
mfleet,f1_soft_log,140,,9681.796875,0.1015625
mfleet,f1_soft_log,141,,9132.953125,0.0390625
mfleet,f1_soft_log,142,,9001.71875,0.0625
mfleet,f1_soft_log,143,,9016.7421875,0.0390625
mfleet,f1_soft_log,144,,9728.890625,0.0546875
mfleet,f1_soft_log,145,,9545.734375,0.078125
mfleet,f1_soft_log,146,,8832.8203125,0.046875
mfleet,f1_soft_log,147,,9205.3828125,0.0546875
mfleet,f1_soft_log,148,,8901.46875,0.046875
mfleet,f1_soft_log,149,,8594.6953125,0.03125
mfleet,f1_soft_log,150,0.642,8885.21875,0.0234375
mfleet,f1_soft_log,151,,8952.640625,0.0625
mfleet,f1_soft_log,152,,9001.7421875,0.0390625
mfleet,f1_soft_log,153,,9295.703125,0.046875
mfleet,f1_soft_log,154,,9542.9296875,0.0546875
mfleet,f1_soft_log,155,,9262.640625,0.046875
mfleet,f1_soft_log,156,,9751.984375,0.078125
mfleet,f1_soft_log,157,,9086.609375,0.0625
mfleet,f1_soft_log,158,,9022.8515625,0.03125
mfleet,f1_soft_log,159,,8948.2734375,0.03125
mfleet,f1_soft_log,160,,8797.8515625,0.0390625
mfleet,f1_soft_log,161,,8626.890625,0.0546875
mfleet,f1_soft_log,162,,9172.46875,0.0703125
mfleet,f1_soft_log,163,,9235.65625,0.0625
mfleet,f1_soft_log,164,,9193.625,0.0390625
mfleet,f1_soft_log,165,,9387.5703125,0.046875
mfleet,f1_soft_log,166,,9013.515625,0.0390625
mfleet,f1_soft_log,167,,9648.1171875,0.0546875
mfleet,f1_soft_log,168,,8889.4765625,0.03125
mfleet,f1_soft_log,169,,9079.375,0.0234375
mfleet,f1_soft_log,170,,9411,0.0625
mfleet,f1_soft_log,171,,9054.9921875,0.0234375
mfleet,f1_soft_log,172,,9080.265625,0.0234375
mfleet,f1_soft_log,173,,9260.78125,0.0703125
mfleet,f1_soft_log,174,,9754.515625,0.09375
mfleet,f1_soft_log,175,0.634,8846.84375,0.0234375
mfleet,f1_soft_log,176,,9173.734375,0.0390625
mfleet,f1_soft_log,177,,9261.3359375,0.0390625
mfleet,f1_soft_log,178,,9026.0234375,0.0390625
mfleet,f1_soft_log,179,,9315.8203125,0.0546875
mfleet,f1_soft_log,180,,9614.4140625,0.046875
mfleet,f1_soft_log,181,,9177.8984375,0.0390625
mfleet,f1_soft_log,182,,9533.03125,0.046875
mfleet,f1_soft_log,183,,9057.265625,0.03125
mfleet,f1_soft_log,184,,9093.2421875,0.03125
mfleet,f1_soft_log,185,,9322.546875,0.046875
mfleet,f1_soft_log,186,,9258.46875,0.046875
mfleet,f1_soft_log,187,,9141.9296875,0.0390625
mfleet,f1_soft_log,188,,9534.1796875,0.0625
mfleet,f1_soft_log,189,,10681.671875,0.2109375
mfleet,f1_soft_log,190,,11255.546875,0.265625
mfleet,f1_soft_log,191,,12275.7421875,0.4375
mfleet,f1_soft_log,192,,13385.28125,0.5546875
mfleet,f1_soft_log,193,,14089.40625,0.6484375
mfleet,f1_soft_log,194,,14432.96875,0.6796875
mfleet,f1_soft_log,195,,14282.2890625,0.6484375
mfleet,f1_soft_log,196,,14346.0703125,0.6640625
mfleet,f1_soft_log,197,,14981.4140625,0.7578125
mfleet,f1_soft_log,198,,15277.109375,0.828125
mfleet,f1_soft_log,199,,15643.9453125,0.8984375
mfleet,f1_soft_log,200,0.46,16081.46875,0.9609375
mfleet,f1_soft_log,201,,16094.6875,0.9609375
mfleet,f1_soft_log,202,,16229.2109375,0.9765625
mfleet,f1_soft_log,203,,16384,1
mfleet,f1_soft_log,204,,16272.6484375,0.984375
mfleet,f1_soft_log,205,,16287.5703125,0.984375
mfleet,f1_soft_log,206,,16279.8203125,0.984375
mfleet,f1_soft_log,207,,16087.4453125,0.96875
mfleet,f1_soft_log,208,,16316.625,0.9921875
mfleet,f1_soft_log,209,,16301.484375,0.9921875
mfleet,f1_soft_log,210,,16217.90625,0.9765625
mfleet,f1_soft_log,211,,16079.6328125,0.953125
mfleet,f1_soft_log,212,,16293.8515625,0.984375
mfleet,f1_soft_log,213,,16273.4375,0.984375
mfleet,f1_soft_log,214,,16338.3125,0.9921875
mfleet,f1_soft_log,215,,16319.7734375,0.9921875
mfleet,f1_soft_log,216,,16314.3984375,0.984375
mfleet,f1_soft_log,217,,16261.5,0.9765625
mfleet,f1_soft_log,218,,16347.8515625,0.9921875
mfleet,f1_soft_log,219,,16329.0859375,0.9921875
mfleet,f1_soft_log,220,,16323.9296875,0.9921875
mfleet,f1_soft_log,221,,16265.5390625,0.984375
mfleet,f1_soft_log,222,,16242.5,0.984375
mfleet,f1_soft_log,223,,16290.7890625,0.984375
mfleet,f1_soft_log,224,,16195.796875,0.9765625
mfleet,f1_soft_log,225,0.494,16329.6015625,0.984375
mfleet,f1_soft_log,226,,16319.1328125,0.9921875
mfleet,f1_soft_log,227,,16147.2578125,0.96875
mfleet,f1_soft_log,228,,16268.3125,0.984375
mfleet,f1_soft_log,229,,16170.8359375,0.96875
mfleet,f1_soft_log,230,,16384,1
mfleet,f1_soft_log,231,,16384,1
mfleet,f1_soft_log,232,,16279.625,0.984375
mfleet,f1_soft_log,233,,16109.578125,0.9609375
mfleet,f1_soft_log,234,,16328.6171875,0.9921875
mfleet,f1_soft_log,235,,16009.203125,0.9609375
mfleet,f1_soft_log,236,,16384,1
mfleet,f1_soft_log,237,,16290.8359375,0.984375
mfleet,f1_soft_log,238,,16226.671875,0.984375
mfleet,f1_soft_log,239,,16269.9453125,0.9765625
mfleet,f1_soft_log,240,,16277.0234375,0.984375
mfleet,f1_soft_log,241,,16384,1
mfleet,f1_soft_log,242,,16384,1
mfleet,f1_soft_log,243,,16073.3125,0.9609375
mfleet,f1_soft_log,244,,16384,1
mfleet,f1_soft_log,245,,16384,1
mfleet,f1_soft_log,246,,16135.046875,0.96875
mfleet,f1_soft_log,247,,16303.8984375,0.9921875
mfleet,f1_soft_log,248,,16258.1484375,0.984375
mfleet,f1_soft_log,249,,16249.0625,0.984375
mfleet,f1_soft_log,250,0.462,16131.046875,0.96875
mfleet,f2_hard_clip,1,,1249.6640625,0.015625
mfleet,f2_hard_clip,2,,1286.3046875,0.0078125
mfleet,f2_hard_clip,3,,1101.09375,0.015625
mfleet,f2_hard_clip,4,,972.640625,0.0078125
mfleet,f2_hard_clip,5,,1333.65625,0.0234375
mfleet,f2_hard_clip,6,,1183.5078125,0.0234375
mfleet,f2_hard_clip,7,,1079.2734375,0.0078125
mfleet,f2_hard_clip,8,,1331.8828125,0.0078125
mfleet,f2_hard_clip,9,,1550.5625,0.015625
mfleet,f2_hard_clip,10,,1363.625,0.0078125
mfleet,f2_hard_clip,11,,1481.46875,0.0234375
mfleet,f2_hard_clip,12,,1734.6640625,0.03125
mfleet,f2_hard_clip,13,,1371.9765625,0.0078125
mfleet,f2_hard_clip,14,,1126.109375,0.0078125
mfleet,f2_hard_clip,15,,1401.890625,0.0078125
mfleet,f2_hard_clip,16,,1546.7421875,0.015625
mfleet,f2_hard_clip,17,,1720.6953125,0.0078125
mfleet,f2_hard_clip,18,,1472.078125,0.0078125
mfleet,f2_hard_clip,19,,1394.234375,0.0078125
mfleet,f2_hard_clip,20,,1399.765625,0.0078125
mfleet,f2_hard_clip,21,,1693.9296875,0.0078125
mfleet,f2_hard_clip,22,,1349.3984375,0.0078125
mfleet,f2_hard_clip,23,,1288.2734375,0.0078125
mfleet,f2_hard_clip,24,,1540.3203125,0.0078125
mfleet,f2_hard_clip,25,0.596,1690.296875,0.015625
mfleet,f2_hard_clip,26,,1838.59375,0.015625
mfleet,f2_hard_clip,27,,2281.703125,0.0078125
mfleet,f2_hard_clip,28,,2431.5546875,0.0234375
mfleet,f2_hard_clip,29,,1907.9296875,0.0078125
mfleet,f2_hard_clip,30,,2532.78125,0.0390625
mfleet,f2_hard_clip,31,,3341.4375,0.0546875
mfleet,f2_hard_clip,32,,3458.8828125,0.0546875
mfleet,f2_hard_clip,33,,5660.15625,0.15625
mfleet,f2_hard_clip,34,,5361.53125,0.171875
mfleet,f2_hard_clip,35,,7388.578125,0.2421875
mfleet,f2_hard_clip,36,,8206.53125,0.328125
mfleet,f2_hard_clip,37,,9411.34375,0.40625
mfleet,f2_hard_clip,38,,9848.5,0.421875
mfleet,f2_hard_clip,39,,10629.9296875,0.453125
mfleet,f2_hard_clip,40,,12179.1015625,0.5859375
mfleet,f2_hard_clip,41,,12060.109375,0.59375
mfleet,f2_hard_clip,42,,12596.390625,0.65625
mfleet,f2_hard_clip,43,,11499.4375,0.546875
mfleet,f2_hard_clip,44,,12327.0546875,0.6484375
mfleet,f2_hard_clip,45,,12514.84375,0.640625
mfleet,f2_hard_clip,46,,11709.578125,0.5625
mfleet,f2_hard_clip,47,,12650.0703125,0.6484375
mfleet,f2_hard_clip,48,,13414.09375,0.7109375
mfleet,f2_hard_clip,49,,12587.4765625,0.6484375
mfleet,f2_hard_clip,50,0.624,12111.6640625,0.609375
mfleet,f2_hard_clip,51,,12448.1171875,0.609375
mfleet,f2_hard_clip,52,,11516.875,0.578125
mfleet,f2_hard_clip,53,,11324.78125,0.5234375
mfleet,f2_hard_clip,54,,10917.515625,0.484375
mfleet,f2_hard_clip,55,,11130.15625,0.5234375
mfleet,f2_hard_clip,56,,9582.9453125,0.3828125
mfleet,f2_hard_clip,57,,10951.1171875,0.453125
mfleet,f2_hard_clip,58,,9975.5078125,0.3984375
mfleet,f2_hard_clip,59,,8956.125,0.34375
mfleet,f2_hard_clip,60,,9553.5078125,0.328125
mfleet,f2_hard_clip,61,,9713.734375,0.3671875
mfleet,f2_hard_clip,62,,9848.828125,0.359375
mfleet,f2_hard_clip,63,,10254.3515625,0.3515625
mfleet,f2_hard_clip,64,,11015.71875,0.390625
mfleet,f2_hard_clip,65,,10368.0703125,0.3671875
mfleet,f2_hard_clip,66,,10130.375,0.3203125
mfleet,f2_hard_clip,67,,9784.9765625,0.296875
mfleet,f2_hard_clip,68,,10206.6015625,0.2734375
mfleet,f2_hard_clip,69,,10758.453125,0.3515625
mfleet,f2_hard_clip,70,,10739.4296875,0.34375
mfleet,f2_hard_clip,71,,10684.109375,0.2734375
mfleet,f2_hard_clip,72,,10518.0234375,0.28125
mfleet,f2_hard_clip,73,,9769.4296875,0.171875
mfleet,f2_hard_clip,74,,9411.984375,0.1953125
mfleet,f2_hard_clip,75,0.624,9490.328125,0.1875
mfleet,f2_hard_clip,76,,9218.8359375,0.1796875
mfleet,f2_hard_clip,77,,8463.90625,0.1171875
mfleet,f2_hard_clip,78,,9385.09375,0.1640625
mfleet,f2_hard_clip,79,,8588.453125,0.09375
mfleet,f2_hard_clip,80,,9091.484375,0.1484375
mfleet,f2_hard_clip,81,,8939.484375,0.109375
mfleet,f2_hard_clip,82,,9664.7734375,0.1875
mfleet,f2_hard_clip,83,,8868.953125,0.09375
mfleet,f2_hard_clip,84,,9887.4765625,0.1640625
mfleet,f2_hard_clip,85,,10412.09375,0.2109375
mfleet,f2_hard_clip,86,,10297.75,0.1875
mfleet,f2_hard_clip,87,,10292.5625,0.1328125
mfleet,f2_hard_clip,88,,10712.359375,0.171875
mfleet,f2_hard_clip,89,,9555.0390625,0.1015625
mfleet,f2_hard_clip,90,,9926.546875,0.1484375
mfleet,f2_hard_clip,91,,9296.0078125,0.0859375
mfleet,f2_hard_clip,92,,9397.9296875,0.140625
